player_id,salary,season,season_end,season_start,team
abrinal01,5994764,2016-17,2017,2016,Oklahoma City Thunder
abrinal01,5725000,2017-18,2018,2017,Oklahoma City Thunder
acyqu01,788872,2013-14,2014,2013,Toronto Raptors
acyqu01,915243,2014-15,2015,2014,New York Knicks
acyqu01,981348,2015-16,2016,2015,Sacramento Kings
acyqu01,1914544,2016-17,2017,2016,Brooklyn Nets
acyqu01,1050961,2016-17,2017,2016,Dallas Mavericks
acyqu01,1709538,2017-18,2018,2017,Brooklyn Nets
adamsjo01,1344120,2014-15,2015,2014,Memphis Grizzlies
adamsjo01,1404600,2015-16,2016,2015,Memphis Grizzlies
adamsjo01,1465080,2016-17,2017,2016,Memphis Grizzlies
adamsst01,2090880,2013-14,2014,2013,Oklahoma City Thunder
adamsst01,2184960,2014-15,2015,2014,Oklahoma City Thunder
adamsst01,2279040,2015-16,2016,2015,Oklahoma City Thunder
adamsst01,3140517,2016-17,2017,2016,Oklahoma City Thunder
adamsst01,22471910,2017-18,2018,2017,Oklahoma City Thunder
adebaba01,2490360,2017-18,2018,2017,Miami Heat
adrieje01,916099,2013-14,2014,2013,Charlotte Bobcats
adrieje01,981084,2014-15,2015,2014,Houston Rockets
afflaar01,7312500,2013-14,2014,2013,Orlando Magic
afflaar01,7750000,2014-15,2015,2014,Portland Trail Blazers
afflaar01,8000000,2015-16,2016,2015,New York Knicks
afflaar01,12500000,2016-17,2017,2016,Sacramento Kings
afflaar01,1500000,2017-18,2018,2017,Sacramento Kings
afflaar01,1471382,2017-18,2018,2017,Orlando Magic
ajincal01,981084,2014-15,2015,2014,New Orleans Pelicans
ajincal01,4300000,2015-16,2016,2015,New Orleans Pelicans
ajincal01,4600000,2016-17,2017,2016,New Orleans Pelicans
ajincal01,4961798,2017-18,2018,2017,New Orleans Pelicans
akognjo01,788872,2013-14,2014,2013,Memphis Grizzlies
aldemfu01,3000000,2014-15,2015,2014,Philadelphia 76ers
aldemfu01,3000000,2015-16,2016,2015,Philadelphia 76ers
aldrico01,981084,2014-15,2015,2014,New York Knicks
aldrico01,1100600,2015-16,2016,2015,Los Angeles Clippers
aldrico01,7643979,2016-17,2017,2016,Minnesota Timberwolves
aldrico01,7300000,2017-18,2018,2017,Minnesota Timberwolves
aldrila01,14128000,2013-14,2014,2013,Portland Trail Blazers
aldrila01,16006000,2014-15,2015,2014,Portland Trail Blazers
aldrila01,19500000,2015-16,2016,2015,San Antonio Spurs
aldrila01,20575005,2016-17,2017,2016,San Antonio Spurs
aldrila01,21461010,2017-18,2018,2017,San Antonio Spurs
alexacl01,525093,2015-16,2016,2015,Portland Trail Blazers
alexacl01,51449,2016-17,2017,2016,Brooklyn Nets
allenja01,1713720,2017-18,2018,2017,Brooklyn Nets
allenla01,3060000,2013-14,2014,2013,Philadelphia 76ers
allenla01,948163,2014-15,2015,2014,Indiana Pacers
allenla01,3700000,2015-16,2016,2015,Indiana Pacers
allenla01,4000000,2016-17,2017,2016,Indiana Pacers
allenra02,3229050,2013-14,2014,2013,Miami Heat
allento01,4494382,2013-14,2014,2013,Memphis Grizzlies
allento01,4831461,2014-15,2015,2014,Memphis Grizzlies
allento01,5168539,2015-16,2016,2015,Memphis Grizzlies
allento01,5505618,2016-17,2017,2016,Memphis Grizzlies
allento01,1471382,2017-18,2018,2017,Chicago Bulls
aminual01,3700000,2013-14,2014,2013,New Orleans Pelicans
aminual01,981084,2014-15,2015,2014,Dallas Mavericks
aminual01,7500000,2015-16,2016,2015,Portland Trail Blazers
aminual01,7680965,2016-17,2017,2016,Portland Trail Blazers
aminual01,7319035,2017-18,2018,2017,Portland Trail Blazers
amundlo01,409167,2014-15,2015,2014,New York Knicks
amundlo01,1650000,2015-16,2016,2015,New York Knicks
amundlo01,1551659,2016-17,2017,2016,New York Knicks
anderch01,1399507,2013-14,2014,2013,Miami Heat
anderch01,5375000,2014-15,2015,2014,Miami Heat
anderch01,5000000,2015-16,2016,2015,Memphis Grizzlies
anderch01,1551659,2016-17,2017,2016,Charlotte Hornets
anderal01,947907,2013-14,2014,2013,Brooklyn Nets
anderal01,1276061,2014-15,2015,2014,Brooklyn Nets
anderal01,4000000,2015-16,2016,2015,Washington Wizards
anderal01,1315448,2016-17,2017,2016,Los Angeles Clippers
anderja01,916099,2013-14,2014,2013,Philadelphia 76ers
anderja01,1015421,2015-16,2016,2015,Sacramento Kings
anderju01,1449000,2015-16,2016,2015,Dallas Mavericks
anderju01,1514160,2016-17,2017,2016,Philadelphia 76ers
anderju01,1579440,2017-18,2018,2017,Philadelphia 76ers
anderky01,1093680,2014-15,2015,2014,San Antonio Spurs
anderky01,1142879,2015-16,2016,2015,San Antonio Spurs
anderky01,1192080,2016-17,2017,2016,San Antonio Spurs
anderky01,2151704,2017-18,2018,2017,San Antonio Spurs
anderry01,8308500,2013-14,2014,2013,New Orleans Pelicans
anderry01,8491500,2014-15,2015,2014,New Orleans Pelicans
anderry01,8500000,2015-16,2016,2015,New Orleans Pelicans
anderry01,18735364,2016-17,2017,2016,Houston Rockets
anderry01,19578455,2017-18,2018,2017,Houston Rockets
anigbik01,950000,2017-18,2018,2017,Indiana Pacers
antetgi01,1792560,2013-14,2014,2013,Milwaukee Bucks
antetgi01,1873200,2014-15,2015,2014,Milwaukee Bucks
antetgi01,1953960,2015-16,2016,2015,Milwaukee Bucks
antetgi01,2995421,2016-17,2017,2016,Milwaukee Bucks
antetgi01,22471910,2017-18,2018,2017,Milwaukee Bucks
antetth01,105888,2015-16,2016,2015,New York Knicks
anthoca01,22407474,2013-14,2014,2013,New York Knicks
anthoca01,22458000,2014-15,2015,2014,New York Knicks
anthoca01,22875000,2015-16,2016,2015,New York Knicks
anthoca01,24559380,2016-17,2017,2016,New York Knicks
anthoca01,26243760,2017-18,2018,2017,Oklahoma City Thunder
anthojo01,3800000,2013-14,2014,2013,Miami Heat
anthojo01,3800000,2014-15,2015,2014,Detroit Pistons
anthojo01,2500000,2015-16,2016,2015,Detroit Pistons
anthojo01,663810,2016-17,2017,2016,San Antonio Spurs
anticpe01,1250000,2014-15,2015,2014,Atlanta Hawks
anunoog01,1645200,2017-18,2018,2017,Toronto Raptors
applike01,161776,2015-16,2016,2015,Orlando Magic
arizatr01,7727280,2013-14,2014,2013,Washington Wizards
arizatr01,8579089,2014-15,2015,2014,Houston Rockets
arizatr01,8193030,2015-16,2016,2015,Houston Rockets
arizatr01,7806971,2016-17,2017,2016,Houston Rockets
arizatr01,7420912,2017-18,2018,2017,Houston Rockets
arthuda01,3231683,2013-14,2014,2013,Denver Nuggets
arthuda01,3457149,2014-15,2015,2014,Denver Nuggets
arthuda01,2814000,2015-16,2016,2015,Denver Nuggets
arthuda01,8070175,2016-17,2017,2016,Denver Nuggets
arthuda01,7464912,2017-18,2018,2017,Denver Nuggets
asikom01,8374646,2013-14,2014,2013,Houston Rockets
asikom01,8374646,2014-15,2015,2014,New Orleans Pelicans
asikom01,11000000,2015-16,2016,2015,New Orleans Pelicans
asikom01,9904494,2016-17,2017,2016,New Orleans Pelicans
asikom01,10595505,2017-18,2018,2017,Chicago Bulls
augusdj01,1267000,2013-14,2014,2013,Toronto Raptors
augusdj01,3000000,2014-15,2015,2014,Oklahoma City Thunder
augusdj01,3000000,2015-16,2016,2015,Denver Nuggets
augusdj01,7250000,2016-17,2017,2016,Orlando Magic
augusdj01,7250000,2017-18,2018,2017,Orlando Magic
ayongu01,1500000,2013-14,2014,2013,Atlanta Hawks
pendeje02,1750000,2013-14,2014,2013,San Antonio Spurs
pendeje02,1828750,2014-15,2015,2014,San Antonio Spurs
pendeje02,317232,2015-16,2016,2015,Los Angeles Clippers
babbch01,48028,2014-15,2015,2014,Boston Celtics
babbilu01,981084,2014-15,2015,2014,New Orleans Pelicans
babbilu01,1100000,2015-16,2016,2015,New Orleans Pelicans
babbilu01,1227000,2016-17,2017,2016,Miami Heat
babbilu01,1974159,2017-18,2018,2017,Miami Heat
bacondw01,815615,2017-18,2018,2017,Charlotte Hornets
bairsca01,507336,2014-15,2015,2014,Chicago Bulls
bairsca01,845059,2015-16,2016,2015,Chicago Bulls
bakerro01,543471,2016-17,2017,2016,New York Knicks
bakerro01,4328000,2017-18,2018,2017,New York Knicks
balllo01,6286560,2017-18,2018,2017,Los Angeles Lakers
barbole01,1448490,2014-15,2015,2014,Golden State Warriors
barbole01,2500000,2015-16,2016,2015,Golden State Warriors
barbole01,4000000,2016-17,2017,2016,Phoenix Suns
barbole01,500000,2017-18,2018,2017,Phoenix Suns
bareajo01,4687000,2013-14,2014,2013,Minnesota Timberwolves
bareajo01,1310286,2014-15,2015,2014,Dallas Mavericks
bareajo01,4000000,2015-16,2016,2015,Dallas Mavericks
bareajo01,4096950,2016-17,2017,2016,Dallas Mavericks
bareajo01,3903900,2017-18,2018,2017,Dallas Mavericks
bargnan01,11862500,2013-14,2014,2013,New York Knicks
bargnan01,11500000,2014-15,2015,2014,New York Knicks
bargnan01,1039298,2015-16,2016,2015,Brooklyn Nets
bargnan01,323599,2016-17,2017,2016,Brooklyn Nets
barneha02,2923920,2013-14,2014,2013,Golden State Warriors
barneha02,3049920,2014-15,2015,2014,Golden State Warriors
barneha02,3873398,2015-16,2016,2015,Golden State Warriors
barneha02,22116750,2016-17,2017,2016,Dallas Mavericks
barneha02,23112004,2017-18,2018,2017,Dallas Mavericks
barnema02,3250000,2013-14,2014,2013,Los Angeles Clippers
barnema02,3396250,2014-15,2015,2014,Los Angeles Clippers
barnema02,3542500,2015-16,2016,2015,Memphis Grizzlies
barnema02,6125000,2016-17,2017,2016,Sacramento Kings
barnema02,383351,2016-17,2017,2016,Golden State Warriors
barnema02,2133542,2017-18,2018,2017,Sacramento Kings
barroea01,107676,2014-15,2015,2014,Phoenix Suns
bartowi01,788872,2013-14,2014,2013,Portland Trail Blazers
bartowi01,915243,2014-15,2015,2014,Denver Nuggets
bartowi01,3333333,2015-16,2016,2015,Denver Nuggets
bartowi01,3533333,2016-17,2017,2016,Denver Nuggets
bartowi01,3533333,2017-18,2018,2017,Denver Nuggets
bassbr01,6450000,2013-14,2014,2013,Boston Celtics
bassbr01,6900000,2014-15,2015,2014,Boston Celtics
bassbr01,3000000,2015-16,2016,2015,Los Angeles Lakers
bassbr01,1551659,2016-17,2017,2016,Los Angeles Clippers
battish01,3270000,2013-14,2014,2013,Miami Heat
batumni01,11295250,2013-14,2014,2013,Portland Trail Blazers
batumni01,11765500,2014-15,2015,2014,Portland Trail Blazers
batumni01,12235750,2015-16,2016,2015,Charlotte Hornets
batumni01,20869566,2016-17,2017,2016,Charlotte Hornets
batumni01,22434783,2017-18,2018,2017,Charlotte Hornets
bayleje01,3135000,2013-14,2014,2013,Memphis Grizzlies
bayleje01,3000000,2014-15,2015,2014,Milwaukee Bucks
bayleje01,3000000,2015-16,2016,2015,Milwaukee Bucks
bayleje01,9424084,2016-17,2017,2016,Philadelphia 76ers
bayleje01,9000000,2017-18,2018,2017,Philadelphia 76ers
baynear01,788872,2013-14,2014,2013,San Antonio Spurs
baynear01,2077000,2014-15,2015,2014,San Antonio Spurs
baynear01,6500000,2015-16,2016,2015,Detroit Pistons
baynear01,6500000,2016-17,2017,2016,Detroit Pistons
baynear01,4328000,2017-18,2018,2017,Boston Celtics
bazemke01,788872,2013-14,2014,2013,Golden State Warriors
bazemke01,2000000,2014-15,2015,2014,Atlanta Hawks
bazemke01,2000000,2015-16,2016,2015,Atlanta Hawks
bazemke01,15730338,2016-17,2017,2016,Atlanta Hawks
bazemke01,16910113,2017-18,2018,2017,Atlanta Hawks
bealbr01,4319280,2013-14,2014,2013,Washington Wizards
bealbr01,4505280,2014-15,2015,2014,Washington Wizards
bealbr01,5694674,2015-16,2016,2015,Washington Wizards
bealbr01,22116750,2016-17,2017,2016,Washington Wizards
bealbr01,23775506,2017-18,2018,2017,Washington Wizards
beaslma01,1627320,2016-17,2017,2016,Denver Nuggets
beaslma01,1700640,2017-18,2018,2017,Denver Nuggets
beaslmi01,4666667,2013-14,2014,2013,Phoenix Suns
beaslmi01,1027424,2013-14,2014,2013,Miami Heat
beaslmi01,777778,2014-15,2015,2014,Phoenix Suns
beaslmi01,330226,2014-15,2015,2014,Miami Heat
beaslmi01,306527,2015-16,2016,2015,Houston Rockets
beaslmi01,1403611,2016-17,2017,2016,Milwaukee Bucks
beaslmi01,777777,2016-17,2017,2016,Phoenix Suns
beaslmi01,1471382,2017-18,2018,2017,New York Knicks
belinma01,2750000,2013-14,2014,2013,San Antonio Spurs
belinma01,2873750,2014-15,2015,2014,San Antonio Spurs
belinma01,6333333,2015-16,2016,2015,Sacramento Kings
belinma01,6333333,2016-17,2017,2016,Charlotte Hornets
belinma01,6306060,2017-18,2018,2017,Atlanta Hawks
belinma01,776217,2017-18,2018,2017,Philadelphia 76ers
belljo01,815615,2017-18,2018,2017,Golden State Warriors
bembrde01,1499760,2016-17,2017,2016,Atlanta Hawks
bembrde01,1567200,2017-18,2018,2017,Atlanta Hawks
bendedr01,4276320,2016-17,2017,2016,Phoenix Suns
bendedr01,4468800,2017-18,2018,2017,Phoenix Suns
benimje01,35000,2014-15,2015,2014,Denver Nuggets
benimje01,29843,2014-15,2015,2014,Utah Jazz
bennean01,5324280,2013-14,2014,2013,Cleveland Cavaliers
bennean01,5563920,2014-15,2015,2014,Minnesota Timberwolves
bennean01,3650000,2015-16,2016,2015,Minnesota Timberwolves
bennean01,947276,2015-16,2016,2015,Toronto Raptors
bennean01,1015696,2016-17,2017,2016,Brooklyn Nets
bensoke02,75000,2016-17,2017,2016,Miami Heat
bentibe01,250000,2016-17,2017,2016,Boston Celtics
bentibe01,50000,2016-17,2017,2016,Indiana Pacers
bentibe01,31969,2016-17,2017,2016,Dallas Mavericks
bertada01,543471,2016-17,2017,2016,San Antonio Spurs
bertada01,1312611,2017-18,2018,2017,San Antonio Spurs
beverpa01,788872,2013-14,2014,2013,Houston Rockets
beverpa01,915243,2014-15,2015,2014,Houston Rockets
beverpa01,6500000,2015-16,2016,2015,Houston Rockets
beverpa01,6000000,2016-17,2017,2016,Houston Rockets
beverpa01,5513514,2017-18,2018,2017,Los Angeles Clippers
bhullsi01,29843,2014-15,2015,2014,Sacramento Kings
biedran01,9000000,2013-14,2014,2013,Utah Jazz
billuch01,2500000,2013-14,2014,2013,Detroit Pistons
birchkh01,50000,2014-15,2015,2014,Miami Heat
birchkh01,815615,2017-18,2018,2017,Orlando Magic
biyombi01,3049920,2013-14,2014,2013,Charlotte Bobcats
biyombi01,3873398,2014-15,2015,2014,Charlotte Hornets
biyombi01,3000000,2015-16,2016,2015,Toronto Raptors
biyombi01,17000000,2016-17,2017,2016,Orlando Magic
biyombi01,17000000,2017-18,2018,2017,Orlando Magic
bjeline01,4000000,2015-16,2016,2015,Minnesota Timberwolves
bjeline01,3800000,2016-17,2017,2016,Minnesota Timberwolves
bjeline01,3949999,2017-18,2018,2017,Minnesota Timberwolves
blackta01,507336,2014-15,2015,2014,Los Angeles Lakers
blackta01,845059,2015-16,2016,2015,Los Angeles Lakers
blackta01,6191000,2016-17,2017,2016,Los Angeles Lakers
blackta01,3290000,2017-18,2018,2017,Houston Rockets
blairde01,947907,2013-14,2014,2013,Dallas Mavericks
blairde01,2000000,2014-15,2015,2014,Washington Wizards
blairde01,2000000,2015-16,2016,2015,Phoenix Suns
blakest01,4000000,2013-14,2014,2013,Los Angeles Lakers
blakest01,2077000,2014-15,2015,2014,Portland Trail Blazers
blakest01,2170465,2015-16,2016,2015,Detroit Pistons
blatcan01,1375604,2013-14,2014,2013,Brooklyn Nets
blatcan01,8471339,2014-15,2015,2014,Washington Wizards
bledser01,2626473,2013-14,2014,2013,Phoenix Suns
bledser01,12173913,2014-15,2015,2014,Phoenix Suns
bledser01,13086957,2015-16,2016,2015,Phoenix Suns
bledser01,14000000,2016-17,2017,2016,Phoenix Suns
bledser01,14500000,2017-18,2018,2017,Milwaukee Bucks
boganke01,5058198,2013-14,2014,2013,Boston Celtics
bogdabo01,9470614,2017-18,2018,2017,Sacramento Kings
bogdabo02,3278000,2014-15,2015,2014,Brooklyn Nets
bogdabo02,3425510,2015-16,2016,2015,Brooklyn Nets
bogdabo02,3730653,2016-17,2017,2016,Washington Wizards
bogdabo02,10500000,2017-18,2018,2017,Indiana Pacers
bogutan01,14000000,2013-14,2014,2013,Golden State Warriors
bogutan01,12972973,2014-15,2015,2014,Golden State Warriors
bogutan01,12000000,2015-16,2016,2015,Golden State Warriors
bogutan01,11027027,2016-17,2017,2016,Philadelphia 76ers
bogutan01,242224,2016-17,2017,2016,Cleveland Cavaliers
bogutan01,1105123,2017-18,2018,2017,Los Angeles Lakers
bonnema01,3945000,2013-14,2014,2013,San Antonio Spurs
bonnema01,1448490,2014-15,2015,2014,San Antonio Spurs
bonnema01,1499187,2015-16,2016,2015,San Antonio Spurs
bookede01,2127840,2015-16,2016,2015,Phoenix Suns
bookede01,2223600,2016-17,2017,2016,Phoenix Suns
bookede01,2319360,2017-18,2018,2017,Phoenix Suns
booketr01,2350820,2013-14,2014,2013,Washington Wizards
booketr01,5000000,2014-15,2015,2014,Utah Jazz
booketr01,4775000,2015-16,2016,2015,Utah Jazz
booketr01,9250000,2016-17,2017,2016,Brooklyn Nets
booketr01,8725000,2017-18,2018,2017,Philadelphia 76ers
booketr01,332516,2017-18,2018,2017,Indiana Pacers
boozeca01,15300000,2013-14,2014,2013,Chicago Bulls
boozeca01,13550000,2014-15,2015,2014,Chicago Bulls
boozeca01,3250000,2014-15,2015,2014,Los Angeles Lakers
boshch01,19067500,2013-14,2014,2013,Miami Heat
boshch01,20644400,2014-15,2015,2014,Miami Heat
boshch01,22192730,2015-16,2016,2015,Miami Heat
boshch01,23741060,2016-17,2017,2016,Miami Heat
boshch01,25289390,2017-18,2018,2017,Miami Heat
bradlav01,2511432,2013-14,2014,2013,Boston Celtics
bradlav01,7191011,2014-15,2015,2014,Boston Celtics
bradlav01,7730337,2015-16,2016,2015,Boston Celtics
bradlav01,8269663,2016-17,2017,2016,Boston Celtics
bradlav01,8808989,2017-18,2018,2017,Los Angeles Clippers
bradlto01,1414920,2017-18,2018,2017,Utah Jazz
brandel01,4000000,2013-14,2014,2013,Atlanta Hawks
brandel01,2000000,2014-15,2015,2014,Atlanta Hawks
brandel01,890693,2015-16,2016,2015,Philadelphia 76ers
brandel01,1000000,2016-17,2017,2016,Philadelphia 76ers
breweco01,4500000,2013-14,2014,2013,Minnesota Timberwolves
breweco01,4702500,2014-15,2015,2014,Houston Rockets
breweco01,8200000,2015-16,2016,2015,Houston Rockets
breweco01,7600000,2016-17,2017,2016,Los Angeles Lakers
breweco01,6879366,2017-18,2018,2017,Los Angeles Lakers
breweco01,340829,2017-18,2018,2017,Oklahoma City Thunder
brewero02,1186459,2013-14,2014,2013,Houston Rockets
brogdma01,925000,2016-17,2017,2016,Milwaukee Bucks
brogdma01,1312611,2017-18,2018,2017,Milwaukee Bucks
brookaa01,3396250,2013-14,2014,2013,Sacramento Kings
brookaa01,1027424,2013-14,2014,2013,Houston Rockets
brookaa01,1145685,2014-15,2015,2014,Chicago Bulls
brookaa01,2000000,2015-16,2016,2015,Chicago Bulls
brookaa01,2700000,2016-17,2017,2016,Indiana Pacers
brookaa01,1471382,2017-18,2018,2017,Minnesota Timberwolves
brookdi01,815615,2017-18,2018,2017,Memphis Grizzlies
brookma01,1210080,2013-14,2014,2013,Boston Celtics
brookma01,332477,2017-18,2018,2017,Memphis Grizzlies
brownbo02,934293,2016-17,2017,2016,Houston Rockets
brownbo02,1230186,2017-18,2018,2017,Houston Rockets
brownja01,44765,2014-15,2015,2014,Los Angeles Lakers
brownja02,4743000,2016-17,2017,2016,Boston Celtics
brownja02,4956480,2017-18,2018,2017,Boston Celtics
brownkw01,2945901,2013-14,2014,2013,Philadelphia 76ers
brownsh01,3500000,2013-14,2014,2013,Phoenix Suns
brownst02,815615,2017-18,2018,2017,Milwaukee Bucks
brussni01,543471,2016-17,2017,2016,Dallas Mavericks
brussni01,905249,2017-18,2018,2017,Atlanta Hawks
bryanko01,30453805,2013-14,2014,2013,Los Angeles Lakers
bryanko01,23500000,2014-15,2015,2014,Los Angeles Lakers
bryanko01,25000000,2015-16,2016,2015,Los Angeles Lakers
bryanth01,815615,2017-18,2018,2017,Los Angeles Lakers
budinch01,5000000,2013-14,2014,2013,Minnesota Timberwolves
budinch01,5000000,2014-15,2015,2014,Minnesota Timberwolves
budinch01,5000000,2015-16,2016,2015,Indiana Pacers
budinch01,258082,2015-16,2016,2015,Phoenix Suns
bullore01,1149000,2013-14,2014,2013,Los Angeles Clippers
bullore01,1200720,2014-15,2015,2014,Phoenix Suns
bullore01,1252440,2015-16,2016,2015,Detroit Pistons
bullore01,2255644,2016-17,2017,2016,Detroit Pistons
bullore01,2500000,2017-18,2018,2017,Detroit Pistons
burketr01,2438760,2013-14,2014,2013,Utah Jazz
burketr01,2548560,2014-15,2015,2014,Utah Jazz
burketr01,2658240,2015-16,2016,2015,Utah Jazz
burketr01,3386598,2016-17,2017,2016,Washington Wizards
burketr01,784160,2017-18,2018,2017,New York Knicks
burksal01,2202000,2013-14,2014,2013,Utah Jazz
burksal01,3034356,2014-15,2015,2014,Utah Jazz
burksal01,9213484,2015-16,2016,2015,Utah Jazz
burksal01,10154495,2016-17,2017,2016,Utah Jazz
burksal01,10845506,2017-18,2018,2017,Utah Jazz
butleca01,8000000,2013-14,2014,2013,Phoenix Suns
butleca01,4500000,2014-15,2015,2014,Milwaukee Bucks
butleca01,1499187,2015-16,2016,2015,Sacramento Kings
butleca01,517220,2016-17,2017,2016,Sacramento Kings
butleca01,517220,2017-18,2018,2017,Sacramento Kings
butleji01,1112880,2013-14,2014,2013,Chicago Bulls
butleji01,2008748,2014-15,2015,2014,Chicago Bulls
butleji01,15260000,2015-16,2016,2015,Chicago Bulls
butleji01,17552209,2016-17,2017,2016,Chicago Bulls
butleji01,19301070,2017-18,2018,2017,Minnesota Timberwolves
butlera01,1448490,2014-15,2015,2014,Washington Wizards
butlera01,1499187,2015-16,2016,2015,San Antonio Spurs
buyckdw01,48028,2014-15,2015,2014,Los Angeles Lakers
buyckdw01,748160,2017-18,2018,2017,Detroit Pistons
bynuman01,6000000,2013-14,2014,2013,Chicago Bulls
bynumwi01,2790343,2013-14,2014,2013,Detroit Pistons
bynumwi01,2915908,2014-15,2015,2014,Boston Celtics
bynumwi01,144468,2014-15,2015,2014,Washington Wizards
cabocbr01,1458360,2014-15,2015,2014,Toronto Raptors
cabocbr01,1524000,2015-16,2016,2015,Toronto Raptors
cabocbr01,1589640,2016-17,2017,2016,Toronto Raptors
cabocbr01,2451225,2017-18,2018,2017,Sacramento Kings
calatni01,816482,2014-15,2015,2014,Memphis Grizzlies
caldejo01,6791570,2013-14,2014,2013,Dallas Mavericks
caldejo01,7097191,2014-15,2015,2014,New York Knicks
caldejo01,7402812,2015-16,2016,2015,New York Knicks
caldejo01,7708427,2016-17,2017,2016,Los Angeles Lakers
caldejo01,392478,2016-17,2017,2016,Atlanta Hawks
caldejo01,1471382,2017-18,2018,2017,Cleveland Cavaliers
caldwke01,2653080,2013-14,2014,2013,Detroit Pistons
caldwke01,2772480,2014-15,2015,2014,Detroit Pistons
caldwke01,2891760,2015-16,2016,2015,Detroit Pistons
caldwke01,3678319,2016-17,2017,2016,Detroit Pistons
caldwke01,17745894,2017-18,2018,2017,Los Angeles Lakers
cambyma01,4383773,2013-14,2014,2013,Toronto Raptors
cambyma01,1399507,2013-14,2014,2013,Houston Rockets
cambyma01,646609,2014-15,2015,2014,Toronto Raptors
canaais01,816482,2014-15,2015,2014,Philadelphia 76ers
canaais01,947276,2015-16,2016,2015,Philadelphia 76ers
canaais01,1015696,2016-17,2017,2016,Chicago Bulls
canaais01,997547,2017-18,2018,2017,Phoenix Suns
canaais01,200000,2017-18,2018,2017,Chicago Bulls
canaais01,53465,2017-18,2018,2017,Houston Rockets
capelca01,1189200,2014-15,2015,2014,Houston Rockets
capelca01,1242720,2015-16,2016,2015,Houston Rockets
capelca01,1296240,2016-17,2017,2016,Houston Rockets
capelca01,2334520,2017-18,2018,2017,Houston Rockets
carrode01,2557545,2013-14,2014,2013,Atlanta Hawks
carrode01,2442455,2014-15,2015,2014,Atlanta Hawks
carrode01,13500000,2015-16,2016,2015,Toronto Raptors
carrode01,14200000,2016-17,2017,2016,Toronto Raptors
carrode01,14800000,2017-18,2018,2017,Brooklyn Nets
cartevi01,3180000,2013-14,2014,2013,Dallas Mavericks
cartevi01,3911981,2014-15,2015,2014,Memphis Grizzlies
cartevi01,4088091,2015-16,2016,2015,Memphis Grizzlies
cartevi01,4264057,2016-17,2017,2016,Memphis Grizzlies
cartevi01,8000000,2017-18,2018,2017,Sacramento Kings
cartemi01,2200920,2013-14,2014,2013,Philadelphia 76ers
cartemi01,2300040,2014-15,2015,2014,Milwaukee Bucks
cartemi01,2399040,2015-16,2016,2015,Milwaukee Bucks
cartemi01,3183526,2016-17,2017,2016,Chicago Bulls
cartemi01,2700000,2017-18,2018,2017,Charlotte Hornets
casspom01,947907,2013-14,2014,2013,Houston Rockets
casspom01,1063384,2014-15,2015,2014,Sacramento Kings
casspom01,3000000,2015-16,2016,2015,Sacramento Kings
casspom01,3000000,2016-17,2017,2016,New Orleans Pelicans
casspom01,138414,2016-17,2017,2016,Minnesota Timberwolves
casspom01,1471382,2017-18,2018,2017,Golden State Warriors
caulewi01,3398280,2015-16,2016,2015,Sacramento Kings
caulewi01,3551160,2016-17,2017,2016,Sacramento Kings
caulewi01,3704160,2017-18,2018,2017,Sacramento Kings
cavanty01,729919,2017-18,2018,2017,Atlanta Hawks
chalmma01,4000000,2013-14,2014,2013,Miami Heat
chalmma01,4000000,2014-15,2015,2014,Miami Heat
chalmma01,4300000,2015-16,2016,2015,Memphis Grizzlies
chalmma01,2106407,2017-18,2018,2017,Memphis Grizzlies
chandty01,14100538,2013-14,2014,2013,New York Knicks
chandty01,14598888,2014-15,2015,2014,Dallas Mavericks
chandty01,13000000,2015-16,2016,2015,Phoenix Suns
chandty01,12415000,2016-17,2017,2016,Phoenix Suns
chandty01,13000000,2017-18,2018,2017,Phoenix Suns
chandwi01,6344164,2013-14,2014,2013,Denver Nuggets
chandwi01,6757913,2014-15,2015,2014,Denver Nuggets
chandwi01,10500000,2015-16,2016,2015,Denver Nuggets
chandwi01,11200000,2016-17,2017,2016,Denver Nuggets
chandwi01,12016854,2017-18,2018,2017,Denver Nuggets
cherrwi01,25000,2014-15,2015,2014,Toronto Raptors
childjo01,7317500,2014-15,2015,2014,Phoenix Suns
chrisma01,2941440,2016-17,2017,2016,Phoenix Suns
chrisma01,3073800,2017-18,2018,2017,Phoenix Suns
chrisdi01,50000,2016-17,2017,2016,Philadelphia 76ers
chrisra01,1000000,2015-16,2016,2015,Indiana Pacers
chrisra01,1052342,2016-17,2017,2016,Indiana Pacers
chrisra01,172552,2017-18,2018,2017,Indiana Pacers
chrisse01,543471,2016-17,2017,2016,Oklahoma City Thunder
clarkea01,4250000,2013-14,2014,2013,Cleveland Cavaliers
clarkea01,62552,2014-15,2015,2014,Brooklyn Nets
clarkia01,816482,2014-15,2015,2014,Denver Nuggets
clarkia01,947276,2015-16,2016,2015,Golden State Warriors
clarkia01,1015696,2016-17,2017,2016,Golden State Warriors
clarkia01,1471382,2017-18,2018,2017,New Orleans Pelicans
clarkco01,61776,2015-16,2016,2015,Boston Celtics
clarkjo01,507336,2014-15,2015,2014,Los Angeles Lakers
clarkjo01,845059,2015-16,2016,2015,Los Angeles Lakers
clarkjo01,12500000,2016-17,2017,2016,Los Angeles Lakers
clarkjo01,11562500,2017-18,2018,2017,Cleveland Cavaliers
clavevi01,1330000,2013-14,2014,2013,Portland Trail Blazers
